date,ad_format,placement,audience,impressions,clicks,conversions,cost,ctr,cpc,cpa
2024-02-10,视频,底部,45-54岁,665,17,0,36.85,0.0263,2.17,0
2024-02-10,图片,底部,45-54岁,1187,19,0,44.59,0.0161,2.35,0
2024-02-10,信息流,首页,55岁以上,1150,37,0,92.3,0.0328,2.49,0
2024-02-10,信息流,开屏,55岁以上,1059,35,0,82.72,0.0336,2.36,0
2024-02-10,图片,首页,25-34岁,1063,24,0,49.06,0.0233,2.04,0
2024-02-10,信息流,开屏,45-54岁,1080,37,0,97.47,0.0352,2.63,0
2024-02-10,横幅,首页,18-24岁,617,11,0,24.03,0.0179,2.18,0
2024-02-10,横幅,底部,45-54岁,682,7,0,17.38,0.0113,2.48,0
2024-02-10,原生,底部,35-44岁,893,16,0,36.76,0.0187,2.3,0
2024-02-10,图片,底部,45-54岁,1108,18,0,37.38,0.0171,2.08,0
2024-02-10,信息流,底部,55岁以上,1066,23,0,56.46,0.0218,2.45,0
2024-02-11,图片,底部,45-54岁,1100,17,0,44.3,0.0161,2.61,0
2024-02-11,原生,信息流,25-34岁,800,17,0,35.52,0.0223,2.09,0
2024-02-11,横幅,信息流,45-54岁,514,7,0,17.77,0.0153,2.54,0
2024-02-11,信息流,首页,25-34岁,1366,39,0,99.03,0.029,2.54,0
2024-02-11,图片,首页,45-54岁,1091,27,0,59.17,0.0254,2.19,0
2024-02-11,信息流,信息流,35-44岁,1405,42,0,110.09,0.0299,2.62,0
2024-02-11,图片,底部,45-54岁,1137,17,0,42.81,0.0157,2.52,0
2024-02-11,视频,首页,45-54岁,840,31,0,75.31,0.0376,2.43,0
2024-02-11,横幅,侧边栏,45-54岁,523,6,0,14.73,0.0129,2.45,0
2024-02-11,横幅,信息流,45-54岁,688,12,0,29.84,0.018,2.49,0
2024-02-11,视频,底部,35-44岁,783,18,0,49.5,0.0237,2.75,0
2024-02-11,图片,信息流,18-24岁,822,19,0,43.66,0.0237,2.3,0
2024-02-11,信息流,信息流,55岁以上,1124,31,0,80.39,0.0283,2.59,0
2024-02-11,原生,首页,55岁以上,975,24,0,53.73,0.0248,2.24,0
2024-02-11,横幅,底部,45-54岁,505,5,0,13.73,0.011,2.75,0
2024-02-11,图片,侧边栏,45-54岁,1063,20,0,42.74,0.0197,2.14,0
2024-02-11,横幅,侧边栏,55岁以上,650,8,0,21.15,0.0124,2.64,0
2024-02-11,原生,侧边栏,35-44岁,744,14,0,30.58,0.0199,2.18,0
2024-02-11,图片,底部,18-24岁,1159,17,0,49.81,0.0154,2.93,0
2024-02-11,信息流,底部,45-54岁,1415,25,0,61.25,0.0181,2.45,0
2024-02-11,横幅,侧边栏,18-24岁,697,10,0,20.43,0.0144,2.04,0
2024-02-11,原生,底部,35-44岁,1027,17,0,38.68,0.0173,2.28,0
2024-02-11,信息流,开屏,45-54岁,1052,32,0,71.2,0.0309,2.22,0
2024-02-11,图片,首页,55岁以上,892,22,0,44.82,0.0251,2.04,0
2024-02-11,图片,侧边栏,55岁以上,1040,19,0,55.88,0.0188,2.94,0
2024-02-11,原生,侧边栏,45-54岁,882,16,0,39.26,0.0187,2.45,0
2024-02-11,视频,开屏,55岁以上,892,35,0,101.07,0.0402,2.89,0
2024-02-11,横幅,首页,55岁以上,512,9,0,18.9,0.0189,2.1,0
2024-02-11,视频,首页,55岁以上,796,27,0,65.04,0.035,2.41,0
2024-02-12,原生,信息流,25-34岁,786,17,0,46.63,0.022,2.74,0
2024-02-12,原生,首页,18-24岁,811,21,0,50.29,0.027,2.39,0
2024-02-12,图片,侧边栏,45-54岁,1113,21,0,52.68,0.0196,2.51,0
2024-02-12,原生,侧边栏,35-44岁,762,16,0,34.04,0.0218,2.13,0
2024-02-12,图片,首页,45-54岁,912,22,0,49.51,0.0246,2.25,0
2024-02-12,原生,侧边栏,45-54岁,795,17,0,49.45,0.0214,2.91,0
2024-02-12,视频,开屏,55岁以上,904,38,0,100.67,0.0421,2.65,0
2024-02-12,图片,信息流,45-54岁,966,22,0,65.25,0.0233,2.97,0
2024-02-12,原生,侧边栏,25-34岁,980,17,0,36.6,0.018,2.15,0
2024-02-12,原生,底部,25-34岁,971,17,0,43.94,0.0179,2.58,0
2024-02-12,图片,信息流,35-44岁,1042,23,0,66.15,0.0229,2.88,0
2024-02-12,视频,底部,35-44岁,926,24,0,65.59,0.0262,2.73,0
2024-02-12,横幅,底部,55岁以上,647,7,0,19.59,0.0115,2.8,0
2024-02-12,视频,侧边栏,35-44岁,723,18,0,48.61,0.026,2.7,0
2024-02-12,视频,底部,18-24岁,891,19,0,45.67,0.0217,2.4,0
2024-02-12,原生,首页,45-54岁,858,23,0,60.24,0.028,2.62,0
2024-02-12,原生,侧边栏,55岁以上,1079,19,0,41.43,0.0178,2.18,0
2024-02-12,横幅,开屏,18-24岁,663,13,0,32.27,0.0197,2.48,0
2024-02-12,信息流,开屏,35-44岁,1127,33,0,87.84,0.0299,2.66,0
2024-02-12,图片,侧边栏,35-44岁,818,16,0,36.69,0.0196,2.29,0
2024-02-12,信息流,开屏,25-34岁,1280,44,0,118.03,0.0347,2.68,0
2024-02-12,横幅,底部,18-24岁,615,7,0,14.34,0.0124,2.05,0
2024-02-12,原生,首页,45-54岁,1060,26,0,67.71,0.0251,2.6,0
2024-02-12,横幅,侧边栏,18-24岁,564,7,0,15.95,0.0137,2.28,0
2024-02-12,原生,首页,25-34岁,903,25,0,62.73,0.0277,2.51,0
2024-02-12,横幅,底部,45-54岁,578,7,0,18.57,0.0129,2.65,0
2024-02-12,原生,侧边栏,18-24岁,970,18,0,52.85,0.0188,2.94,0
2024-02-12,图片,底部,55岁以上,923,14,0,32.14,0.0157,2.3,0
2024-02-13,横幅,开屏,18-24岁,595,11,0,30.68,0.0186,2.79,0
2024-02-13,横幅,开屏,45-54岁,686,12,0,27.12,0.0178,2.26,0
2024-02-13,视频,侧边栏,18-24岁,786,22,0,44.09,0.0282,2.0,0
2024-02-13,信息流,首页,18-24岁,1143,34,0,80.46,0.0298,2.37,0
2024-02-13,视频,首页,25-34岁,874,30,0,64.55,0.0349,2.15,0
2024-02-13,视频,侧边栏,55岁以上,813,22,0,60.74,0.0277,2.76,0
2024-02-13,原生,侧边栏,45-54岁,806,14,0,40.74,0.0184,2.91,0
2024-02-13,横幅,侧边栏,45-54岁,612,8,0,20.47,0.0137,2.56,0
2024-02-13,信息流,底部,55岁以上,1318,23,0,55.45,0.0181,2.41,0
2024-02-13,信息流,信息流,18-24岁,1005,29,0,82.71,0.0289,2.85,0
2024-02-13,信息流,信息流,18-24岁,1240,35,0,97.79,0.029,2.79,0
2024-02-13,横幅,首页,45-54岁,690,11,0,30.67,0.0167,2.79,0
2024-02-13,视频,底部,35-44岁,870,22,0,57.72,0.0261,2.62,0
2024-02-13,图片,首页,55岁以上,1054,27,0,78.79,0.0262,2.92,0
2024-02-13,信息流,开屏,35-44岁,989,30,0,88.47,0.031,2.95,0
2024-02-13,原生,首页,35-44岁,743,18,0,41.11,0.0243,2.28,0
2024-02-13,视频,首页,18-24岁,738,26,0,71.04,0.0356,2.73,0
2024-02-13,横幅,信息流,45-54岁,712,10,0,23.02,0.0152,2.3,0
2024-02-13,图片,侧边栏,18-24岁,960,16,0,45.82,0.017,2.86,0
2024-02-13,图片,信息流,35-44岁,1036,24,0,51.69,0.024,2.15,0
2024-02-13,图片,首页,18-24岁,1050,26,0,76.17,0.0256,2.93,0
2024-02-13,信息流,信息流,18-24岁,1116,32,0,93.98,0.0294,2.94,0
2024-02-13,信息流,信息流,35-44岁,1136,31,0,75.16,0.0276,2.42,0
2024-02-13,图片,侧边栏,25-34岁,932,16,0,42.66,0.0178,2.67,0
2024-02-13,横幅,首页,18-24岁,640,12,0,32.74,0.0191,2.73,0
2024-02-13,原生,信息流,25-34岁,1006,26,0,54.89,0.0265,2.11,0
2024-02-13,图片,开屏,25-34岁,1013,24,0,54.48,0.0247,2.27,0
2024-02-13,图片,开屏,18-24岁,875,20,0,54.96,0.0239,2.75,0
2024-02-13,原生,首页,45-54岁,725,17,0,34.12,0.0248,2.01,0
2024-02-13,视频,侧边栏,55岁以上,650,16,0,41.88,0.0246,2.62,0
2024-02-13,横幅,首页,45-54岁,489,8,0,19.8,0.018,2.47,0
2024-02-14,原生,开屏,35-44岁,868,24,0,55.18,0.028,2.3,0
2024-02-14,图片,信息流,45-54岁,1166,23,0,46.4,0.0203,2.02,0
2024-02-14,原生,开屏,45-54岁,884,25,0,57.66,0.029,2.31,0
2024-02-14,信息流,开屏,18-24岁,1128,37,0,101.3,0.0332,2.74,0
2024-02-14,视频,底部,18-24岁,945,20,0,43.8,0.0219,2.19,0
2024-02-14,视频,开屏,45-54岁,814,30,0,69.66,0.0375,2.32,0
2024-02-14,图片,信息流,25-34岁,1102,22,0,47.66,0.0205,2.17,0
2024-02-14,视频,信息流,45-54岁,906,31,0,64.97,0.0344,2.1,0
2024-02-14,图片,侧边栏,45-54岁,834,14,0,41.42,0.0176,2.96,0
2024-02-14,视频,底部,25-34岁,707,18,0,49.73,0.0263,2.76,0
2024-02-14,信息流,信息流,18-24岁,1384,37,0,75.32,0.0272,2.04,0
2024-02-14,横幅,信息流,18-24岁,682,12,0,26.69,0.0179,2.22,0
2024-02-14,图片,信息流,45-54岁,806,19,0,55.05,0.024,2.9,0
2024-02-14,原生,开屏,55岁以上,783,22,0,64.49,0.0283,2.93,0
2024-02-14,图片,首页,45-54岁,887,22,0,54.22,0.0255,2.46,0
2024-02-14,视频,信息流,35-44岁,932,31,0,79.39,0.0335,2.56,0
2024-02-14,横幅,底部,55岁以上,604,7,0,15.88,0.0123,2.27,0
2024-02-14,原生,底部,35-44岁,859,14,0,36.26,0.0166,2.59,0
2024-02-14,图片,底部,45-54岁,1158,18,0,49.95,0.016,2.78,0
2024-02-14,横幅,信息流,35-44岁,636,10,0,20.55,0.0162,2.05,0
2024-02-14,信息流,信息流,45-54岁,1306,35,0,70.46,0.0272,2.01,0
2024-02-14,图片,底部,18-24岁,1103,17,0,39.23,0.0156,2.31,0
2024-02-14,原生,开屏,55岁以上,1001,26,0,66.73,0.0264,2.57,0
2024-02-14,视频,底部,55岁以上,854,20,0,53.56,0.0245,2.68,0
2024-02-14,视频,首页,45-54岁,934,36,0,101.43,0.0389,2.82,0
2024-02-14,视频,底部,35-44岁,794,20,0,51.03,0.0262,2.55,0
2024-02-14,横幅,开屏,35-44岁,513,10,0,23.83,0.0212,2.38,0
2024-02-14,视频,信息流,18-24岁,803,27,0,75.19,0.0338,2.78,0
2024-02-14,原生,侧边栏,45-54岁,816,17,0,41.44,0.0211,2.44,0
2024-02-14,视频,底部,25-34岁,894,21,0,61.27,0.0244,2.92,0
2024-02-14,视频,侧边栏,55岁以上,933,27,0,78.18,0.0294,2.9,0
2024-02-14,横幅,信息流,55岁以上,596,9,0,24.98,0.0157,2.78,0
2024-02-14,横幅,侧边栏,55岁以上,683,9,0,19.66,0.0134,2.18,0
2024-02-14,视频,侧边栏,45-54岁,696,20,0,45.55,0.0296,2.28,0
2024-02-14,原生,开屏,45-54岁,992,29,0,61.93,0.0294,2.14,0
2024-02-14,原生,首页,45-54岁,958,24,0,64.23,0.0251,2.68,0
2024-02-14,视频,侧边栏,18-24岁,855,25,0,68.82,0.0297,2.75,0
2024-02-14,横幅,信息流,55岁以上,499,8,0,20.31,0.0177,2.54,0
2024-02-14,横幅,信息流,25-34岁,717,12,0,27.03,0.0167,2.25,0
2024-02-14,原生,侧边栏,45-54岁,892,16,0,41.42,0.019,2.59,0
2024-02-14,横幅,开屏,45-54岁,637,13,0,30.87,0.0204,2.37,0
2024-02-14,视频,底部,55岁以上,850,21,0,50.81,0.0255,2.42,0
2024-02-14,信息流,开屏,55岁以上,1276,40,0,96.46,0.0317,2.41,0
2024-02-15,原生,开屏,35-44岁,793,22,0,46.58,0.0284,2.12,0
2024-02-15,信息流,首页,55岁以上,963,31,0,65.95,0.0329,2.13,0
2024-02-15,横幅,底部,18-24岁,636,8,0,17.94,0.013,2.24,0
2024-02-15,信息流,开屏,35-44岁,1389,44,0,128.08,0.0322,2.91,0
2024-02-15,视频,信息流,55岁以上,781,26,0,55.13,0.0343,2.12,0
2024-02-15,图片,底部,45-54岁,1140,18,0,52.92,0.0162,2.94,0
2024-02-15,原生,首页,55岁以上,952,25,0,62.02,0.0266,2.48,0
2024-02-15,视频,首页,55岁以上,860,31,0,85.95,0.0369,2.77,0
2024-02-15,横幅,底部,35-44岁,512,6,0,14.78,0.0126,2.46,0
2024-02-15,原生,信息流,45-54岁,897,23,0,48.84,0.0259,2.12,0
2024-02-15,图片,开屏,18-24岁,1119,29,0,63.72,0.0262,2.2,0
2024-02-15,信息流,开屏,35-44岁,1159,37,0,90.9,0.0324,2.46,0
2024-02-15,横幅,信息流,45-54岁,504,8,0,18.15,0.0173,2.27,0
2024-02-15,横幅,开屏,55岁以上,686,14,0,29.47,0.0214,2.11,0
2024-02-15,原生,侧边栏,35-44岁,736,13,0,38.27,0.018,2.94,0
2024-02-15,信息流,首页,35-44岁,1158,34,0,83.36,0.03,2.45,0
2024-02-15,横幅,首页,18-24岁,662,11,0,31.13,0.017,2.83,0
2024-02-15,横幅,底部,25-34岁,514,6,0,14.3,0.013,2.38,0
2024-02-15,原生,信息流,55岁以上,742,18,0,48.95,0.025,2.72,0
2024-02-15,信息流,侧边栏,35-44岁,1305,29,0,65.73,0.0227,2.27,0
2024-02-15,原生,底部,25-34岁,867,15,0,30.86,0.018,2.06,0
2024-02-15,信息流,首页,18-24岁,995,30,0,73.38,0.0304,2.45,0
2024-02-15,视频,开屏,45-54岁,866,31,0,86.75,0.0365,2.8,0
2024-02-15,信息流,信息流,35-44岁,1425,41,0,109.34,0.0289,2.67,0
2024-02-15,原生,首页,55岁以上,1047,29,0,70.38,0.0284,2.43,0
2024-02-15,视频,底部,55岁以上,711,18,0,40.26,0.0263,2.24,0
2024-02-15,横幅,开屏,55岁以上,666,13,0,27.13,0.0207,2.09,0
2024-02-15,横幅,底部,45-54岁,501,5,0,11.76,0.0114,2.35,0
2024-02-15,视频,侧边栏,45-54岁,698,20,0,56.29,0.0294,2.81,0
2024-02-15,视频,信息流,18-24岁,862,28,0,58.97,0.0325,2.11,0
2024-02-15,横幅,开屏,45-54岁,597,11,0,30.26,0.0194,2.75,0
2024-02-16,横幅,侧边栏,45-54岁,671,9,0,25.63,0.0144,2.85,0
2024-02-16,视频,开屏,35-44岁,771,30,0,89.35,0.0394,2.98,0
2024-02-16,信息流,信息流,35-44岁,1080,31,0,65.07,0.0295,2.1,0
2024-02-16,图片,首页,55岁以上,955,23,0,65.75,0.0251,2.86,0
2024-02-16,视频,信息流,45-54岁,957,31,0,64.37,0.0333,2.08,0
2024-02-16,横幅,开屏,55岁以上,558,10,0,23.26,0.0183,2.33,0
2024-02-16,信息流,首页,25-34岁,1196,38,0,99.18,0.0318,2.61,0
2024-02-16,原生,信息流,55岁以上,871,21,0,51.99,0.0247,2.48,0
2024-02-16,信息流,底部,25-34岁,976,19,0,49.29,0.0205,2.59,0
2024-02-16,横幅,侧边栏,55岁以上,614,9,0,21.44,0.0148,2.38,0
2024-02-16,图片,开屏,45-54岁,899,21,0,57.26,0.0238,2.73,0
2024-02-16,图片,信息流,55岁以上,1192,24,0,65.98,0.0201,2.75,0
2024-02-16,图片,底部,45-54岁,1131,18,0,43.19,0.0167,2.4,0
2024-02-16,信息流,首页,35-44岁,1322,36,0,86.35,0.0277,2.4,0
2024-02-16,信息流,侧边栏,25-34岁,1247,28,0,80.84,0.0231,2.89,0
2024-02-16,图片,开屏,25-34岁,945,22,0,59.08,0.0242,2.69,0
2024-02-16,信息流,信息流,45-54岁,1404,42,0,99.67,0.0299,2.37,0
2024-02-16,原生,开屏,35-44岁,845,25,0,74.08,0.0304,2.96,0
2024-02-16,视频,侧边栏,45-54岁,837,22,0,63.73,0.0267,2.9,0
2024-02-16,原生,侧边栏,35-44岁,749,15,0,34.65,0.0204,2.31,0
2024-02-16,原生,底部,45-54岁,917,16,0,42.3,0.0185,2.64,0
2024-02-16,横幅,底部,18-24岁,564,6,0,15.92,0.012,2.65,0
2024-02-16,视频,信息流,55岁以上,862,27,0,69.21,0.0315,2.56,0
2024-02-16,横幅,侧边栏,35-44岁,525,6,0,15.64,0.0126,2.61,0
2024-02-16,原生,底部,35-44岁,827,13,0,33.15,0.0162,2.55,0
2024-02-16,图片,开屏,45-54岁,972,26,0,62.3,0.0274,2.4,0
2024-02-16,横幅,信息流,35-44岁,671,11,0,28.84,0.0175,2.62,0
2024-02-16,横幅,开屏,35-44岁,501,9,0,19.11,0.0191,2.12,0
2024-02-16,视频,侧边栏,45-54岁,696,17,0,41.62,0.0256,2.45,0
2024-02-16,横幅,信息流,45-54岁,581,10,0,26.23,0.0173,2.62,0
2024-02-16,原生,信息流,25-34岁,788,17,0,46.51,0.0228,2.74,0
2024-02-16,视频,底部,45-54岁,788,18,0,46.91,0.0238,2.61,0
2024-02-16,原生,首页,35-44岁,955,26,0,55.07,0.0274,2.12,0
2024-02-16,信息流,底部,45-54岁,1280,25,0,72.09,0.0201,2.88,0
2024-02-17,信息流,开屏,35-44岁,1121,39,0,109.47,0.0351,2.81,0
2024-02-17,原生,首页,35-44岁,857,24,0,48.86,0.0285,2.04,0
2024-02-17,视频,信息流,18-24岁,812,28,0,60.75,0.0347,2.17,0
2024-02-17,横幅,侧边栏,55岁以上,499,6,0,13.21,0.0125,2.2,0
2024-02-17,信息流,底部,45-54岁,1090,19,0,52.82,0.0183,2.78,0
2024-02-17,视频,信息流,55岁以上,720,26,0,64.46,0.0362,2.48,0
2024-02-17,图片,底部,18-24岁,1036,15,0,36.36,0.015,2.42,0
2024-02-17,原生,侧边栏,18-24岁,926,16,0,38.08,0.0183,2.38,0
2024-02-17,横幅,首页,25-34岁,715,11,0,31.19,0.0163,2.84,0
2024-02-17,原生,侧边栏,25-34岁,797,15,0,44.65,0.0197,2.98,0
2024-02-17,图片,底部,18-24岁,954,14,0,41.51,0.0149,2.96,0
2024-02-17,信息流,侧边栏,55岁以上,1432,29,0,80.54,0.0204,2.78,0
2024-02-17,图片,开屏,55岁以上,924,21,0,58.35,0.0237,2.78,0
2024-02-17,信息流,底部,45-54岁,1174,22,0,65.63,0.0196,2.98,0
2024-02-17,图片,底部,45-54岁,1129,19,0,48.91,0.0172,2.57,0
2024-02-17,横幅,首页,35-44岁,589,10,0,21.46,0.0182,2.15,0
2024-02-17,信息流,首页,55岁以上,1324,40,0,88.02,0.0308,2.2,0
2024-02-17,信息流,首页,45-54岁,1422,39,0,111.55,0.0278,2.86,0
2024-02-17,原生,侧边栏,25-34岁,745,15,0,43.86,0.0209,2.92,0
2024-02-17,横幅,开屏,55岁以上,507,9,0,25.41,0.018,2.82,0
2024-02-17,横幅,开屏,25-34岁,558,10,0,23.65,0.0186,2.37,0
2024-02-17,图片,信息流,35-44岁,935,20,0,48.07,0.0216,2.4,0
2024-02-17,信息流,侧边栏,45-54岁,1394,33,0,72.07,0.0241,2.18,0
2024-02-17,视频,首页,25-34岁,807,26,0,67.23,0.0328,2.59,0
2024-02-17,图片,信息流,35-44岁,1042,24,0,55.71,0.0235,2.32,0
2024-02-17,信息流,首页,25-34岁,1026,32,0,90.09,0.0316,2.82,0
2024-02-17,横幅,信息流,45-54岁,717,12,0,25.83,0.0175,2.15,0
2024-02-17,横幅,首页,45-54岁,617,10,0,20.19,0.0162,2.02,0
2024-02-17,图片,侧边栏,18-24岁,1133,18,0,37.31,0.0163,2.07,0
2024-02-17,视频,信息流,18-24岁,933,28,0,57.76,0.031,2.06,0
2024-02-17,视频,信息流,55岁以上,729,25,0,58.68,0.0355,2.35,0
2024-02-17,原生,开屏,35-44岁,1058,29,0,77.05,0.0279,2.66,0
2024-02-17,横幅,底部,55岁以上,674,8,0,23.48,0.0128,2.93,0
2024-02-17,信息流,侧边栏,18-24岁,1114,25,0,50.14,0.0228,2.01,0
2024-02-17,原生,信息流,55岁以上,863,19,0,47.68,0.0228,2.51,0
2024-02-18,视频,底部,45-54岁,769,18,0,44.84,0.0234,2.49,0
2024-02-18,横幅,侧边栏,35-44岁,673,9,0,22.97,0.014,2.55,0
2024-02-18,信息流,信息流,45-54岁,1323,37,0,99.23,0.0281,2.68,0
2024-02-18,图片,首页,18-24岁,1002,23,0,55.73,0.0233,2.42,0
2024-02-18,图片,侧边栏,18-24岁,870,14,0,31.32,0.0164,2.24,0
2024-02-18,图片,首页,55岁以上,882,22,0,51.73,0.0259,2.35,0
2024-02-18,视频,侧边栏,45-54岁,663,19,0,44.06,0.0289,2.32,0
2024-02-18,视频,首页,18-24岁,924,33,0,93.46,0.0363,2.83,0
2024-02-18,信息流,信息流,45-54岁,974,27,0,63.49,0.0282,2.35,0
2024-02-18,横幅,开屏,55岁以上,654,13,0,34.42,0.021,2.65,0
2024-02-18,横幅,底部,45-54岁,517,6,0,12.02,0.0129,2.0,0
2024-02-18,视频,信息流,18-24岁,681,22,0,53.44,0.0326,2.43,0
2024-02-18,图片,侧边栏,55岁以上,823,15,0,39.91,0.0185,2.66,0
2024-02-18,原生,侧边栏,18-24岁,963,19,0,51.18,0.0203,2.69,0
2024-02-18,横幅,首页,35-44岁,624,10,0,22.13,0.0175,2.21,0
2024-02-18,视频,首页,55岁以上,928,36,0,100.76,0.0393,2.8,0
2024-02-18,视频,信息流,18-24岁,742,26,0,56.24,0.0361,2.16,0
2024-02-18,横幅,首页,45-54岁,493,8,0,17.12,0.0177,2.14,0
2024-02-18,信息流,底部,35-44岁,998,19,0,45.61,0.0194,2.4,0
2024-02-18,视频,底部,18-24岁,783,18,0,43.9,0.0233,2.44,0
2024-02-18,信息流,信息流,45-54岁,1116,31,0,76.41,0.0284,2.46,0
2024-02-18,信息流,底部,25-34岁,1003,20,0,54.36,0.0205,2.72,0
2024-02-18,图片,首页,55岁以上,1120,28,0,66.41,0.0258,2.37,0
2024-02-18,视频,侧边栏,35-44岁,851,21,0,43.58,0.0251,2.08,0
2024-02-18,图片,首页,18-24岁,910,22,0,61.25,0.0242,2.78,0
2024-02-18,视频,侧边栏,45-54岁,795,20,0,41.17,0.0255,2.06,0
2024-02-18,视频,底部,45-54岁,759,16,0,45.61,0.0223,2.85,0
2024-02-18,横幅,侧边栏,55岁以上,516,6,0,16.6,0.0135,2.77,0
2024-02-18,视频,侧边栏,18-24岁,809,19,0,46.36,0.0243,2.44,0
2024-02-18,图片,侧边栏,45-54岁,985,17,0,45.58,0.0182,2.68,0
2024-02-18,原生,开屏,25-34岁,897,26,0,54.99,0.03,2.12,0
2024-02-18,横幅,首页,35-44岁,612,10,0,26.24,0.0167,2.62,0
2024-02-18,横幅,首页,25-34岁,513,8,0,19.48,0.0169,2.44,0
2024-02-18,视频,开屏,18-24岁,808,31,0,90.43,0.0392,2.92,0
2024-02-18,横幅,信息流,55岁以上,481,7,0,19.84,0.0151,2.83,0
2024-02-19,横幅,底部,55岁以上,535,5,0,12.06,0.0108,2.41,0
2024-02-19,原生,底部,35-44岁,931,16,0,34.23,0.0178,2.14,0
2024-02-19,图片,底部,18-24岁,953,14,0,41.38,0.0155,2.96,0
2024-02-19,横幅,底部,25-34岁,508,5,0,13.11,0.0111,2.62,0
2024-02-19,图片,开屏,45-54岁,827,20,0,51.3,0.0243,2.57,0
2024-02-19,图片,开屏,45-54岁,1088,27,0,69.44,0.0254,2.57,0
2024-02-19,横幅,首页,55岁以上,592,10,0,28.17,0.0169,2.82,0
2024-02-19,横幅,底部,55岁以上,665,8,0,22.46,0.0122,2.81,0
2024-02-19,信息流,开屏,18-24岁,1374,48,0,138.8,0.035,2.89,0
2024-02-19,图片,侧边栏,35-44岁,997,16,0,40.4,0.0164,2.53,0
2024-02-19,视频,开屏,55岁以上,881,37,0,89.07,0.0428,2.41,0
2024-02-19,原生,侧边栏,55岁以上,855,15,0,41.57,0.0185,2.77,0
2024-02-19,原生,信息流,18-24岁,817,19,0,40.81,0.0243,2.15,0
2024-02-19,原生,侧边栏,35-44岁,979,19,0,45.36,0.0204,2.39,0
2024-02-19,信息流,侧边栏,35-44岁,1255,31,0,66.52,0.0247,2.15,0
2024-02-19,视频,底部,18-24岁,732,18,0,43.96,0.025,2.44,0
2024-02-19,视频,开屏,45-54岁,709,26,0,69.67,0.0367,2.68,0
2024-02-19,原生,底部,25-34岁,996,17,0,42.47,0.0173,2.5,0
2024-02-19,信息流,侧边栏,55岁以上,1278,29,0,58.27,0.0229,2.01,0
2024-02-19,信息流,侧边栏,45-54岁,1166,25,0,69.1,0.0217,2.76,0
2024-02-19,图片,底部,25-34岁,839,14,0,33.26,0.0168,2.38,0
2024-02-19,图片,信息流,55岁以上,1099,25,0,61.37,0.0229,2.45,0
2024-02-19,信息流,侧边栏,35-44岁,1380,34,0,82.06,0.0247,2.41,0
2024-02-19,视频,开屏,25-34岁,806,32,0,74.02,0.0404,2.31,0
2024-02-19,原生,信息流,18-24岁,791,18,0,47.87,0.0234,2.66,0
2024-02-19,图片,信息流,25-34岁,1058,23,0,51.8,0.0224,2.25,0
2024-02-19,视频,信息流,35-44岁,788,27,0,75.81,0.0353,2.81,0
2024-02-19,信息流,侧边栏,55岁以上,1251,29,0,81.76,0.0236,2.82,0
2024-02-19,横幅,底部,55岁以上,673,8,0,20.61,0.013,2.58,0
2024-02-19,原生,底部,35-44岁,925,14,0,31.76,0.016,2.27,0
2024-02-20,信息流,开屏,55岁以上,1294,43,0,127.48,0.0338,2.96,0
2024-02-20,横幅,首页,45-54岁,717,12,0,30.08,0.0179,2.51,0
2024-02-20,信息流,开屏,18-24岁,1235,37,0,88.36,0.0307,2.39,0
2024-02-20,图片,侧边栏,55岁以上,1091,18,0,44.81,0.0173,2.49,0
2024-02-20,图片,首页,18-24岁,1178,25,0,65.32,0.022,2.61,0
2024-02-20,信息流,底部,45-54岁,1143,22,0,48.74,0.0197,2.22,0
2024-02-20,视频,首页,55岁以上,695,22,0,60.67,0.0329,2.76,0
2024-02-20,视频,底部,45-54岁,718,15,0,36.59,0.0217,2.44,0
2024-02-20,图片,开屏,25-34岁,914,21,0,50.44,0.0236,2.4,0
2024-02-20,图片,开屏,55岁以上,1134,31,0,72.44,0.028,2.34,0
2024-02-20,原生,底部,18-24岁,762,12,0,27.97,0.0167,2.33,0
2024-02-20,视频,侧边栏,55岁以上,942,23,0,56.86,0.0255,2.47,0
2024-02-20,横幅,信息流,25-34岁,632,9,0,24.44,0.0156,2.72,0
2024-02-20,视频,底部,18-24岁,727,17,0,41.77,0.0242,2.46,0
2024-02-20,横幅,底部,55岁以上,544,5,0,14.19,0.0108,2.84,0
2024-02-20,视频,底部,45-54岁,766,18,0,39.61,0.0238,2.2,0
2024-02-20,横幅,信息流,25-34岁,492,8,0,21.47,0.0177,2.68,0
2024-02-20,横幅,信息流,45-54岁,481,7,0,15.99,0.0161,2.28,0
2024-02-20,信息流,开屏,18-24岁,1095,38,0,107.24,0.0353,2.82,0
2024-02-20,原生,侧边栏,45-54岁,1012,18,0,45.66,0.0179,2.54,0
2024-02-20,视频,信息流,45-54岁,676,22,0,55.62,0.033,2.53,0
2024-02-20,横幅,侧边栏,45-54岁,678,9,0,26.17,0.014,2.91,0
2024-02-20,视频,首页,35-44岁,823,27,0,61.42,0.0339,2.27,0
2024-02-20,视频,开屏,35-44岁,645,23,0,55.68,0.0372,2.42,0
2024-02-20,图片,首页,18-24岁,954,23,0,66.34,0.0251,2.88,0
2024-02-20,原生,首页,25-34岁,899,21,0,62.92,0.0242,3.0,0
2024-02-20,信息流,信息流,45-54岁,974,26,0,63.99,0.0274,2.46,0
2024-02-20,横幅,侧边栏,35-44岁,500,6,0,16.31,0.0136,2.72,0
